ccn,provider_name,state,city,zip,snfrm_achievement,snfrm_improvement,snfrm_measure_score,hai_achievement,hai_improvement,hai_measure_score,turnover_score,staffing_score,performance_score,incentive_payment_multiplier,vbp_penalty,vbp_bonus
056405,CERRITOS VISTA HEALTHCARE CENTER,CA,BELLFLOWER,90706,3.44965,1.09724,3.44965,0.62384,4.47632,4.47632,6.50375,1.70661,40.34083,0.9932651323,True,False
056407,ALL SAINTS HEALTHCARE SUBACUTE,CA,NORTH HOLLYWOOD,91605,---,---,---,---,---,---,8.80146,2.22708,55.14272,1.0101108724,False,True
056410,WHITNEY OAKS CARE CENTER,CA,CARMICHAEL,95608,6.35399,5.93869,6.35399,5.23261,2.03076,5.23261,2.94226,2.06403,41.48224,0.9943893663,True,False
056411,PARK VIEW POST ACUTE,CA,SANTA ROSA,95405,8.62827,0.00000,8.62827,4.60338,0.00000,4.60338,8.97812,3.85275,65.15628,1.0194493819,False,True
056412,NORTHRIDGE CARE CENTER,CA,RESEDA,91335,0.00000,3.70744,3.70744,0.00000,1.25775,1.25775,6.29187,2.18101,33.59518,0.9878138859,True,False
056413,TEMPLE CITY HEALTHCARE,CA,TEMPLE CITY,91780,5.63546,5.16973,5.63546,4.30885,0.00000,4.30885,4.45879,4.75387,47.89242,1.0015317908,False,True
056415,LYNWOOD POST ACUTE CARE CENTER,CA,LYNWOOD,90262,2.39883,0.00000,2.39883,0.00000,0.00000,0.00000,6.29970,2.27825,27.44192,0.9845637136,True,False
056417,VIEW HEIGHTS CONV HOSP,CA,LOS ANGELES,90061,---,---,---,---,---,---,6.49984,3.76967,51.34755,1.0056761104,False,True
056422,FREMONT HEALTHCARE CENTER,CA,FREMONT,94538,0.00000,0.32578,0.32578,0.00000,0.00000,0.00000,6.96129,3.54059,27.06914,0.9844120303,True,False
056423,GATEWAY POST ACUTE,CA,PORTERVILLE,93257,4.89319,0.00000,4.89319,0.00000,0.00000,0.00000,3.74141,1.37245,25.01762,0.9836558832,True,False
056425,STUDEBAKER HEALTHCARE CENTER,CA,NORWALK,90650,1.39763,---,1.39763,0.00000,---,0.00000,2.86695,3.87106,20.33909,0.9823567553,True,False
056426,ADVENTIST HEALTH DELANO,CA,DELANO,93215,---,---,---,---,---,---,9.46354,0.00000,47.31772,1.0008503589,False,True
056428,CALIFORNIA NURSING & REHABILITATION CENTER,CA,PALM SPRINGS,92262,0.00000,0.00000,0.00000,0.00000,1.86824,1.86824,5.66967,3.05248,26.47597,0.9841800085,True,False
056429,LAUREL CONVALESCENT HOSPITAL,CA,FONTANA,92336,0.00000,---,0.00000,5.87189,---,5.87189,0.00000,3.44079,23.28168,0.9831109432,True,False
056431,INLAND VALLEY CARE AND REHABILITATION CENTER,CA,POMONA,91768,0.00000,0.00000,0.00000,1.05225,2.83157,2.83157,6.09124,1.07157,24.98595,0.9836451961,True,False
056433,VERMONT HEALTHCARE CENTER,CA,TORRANCE,90502,6.15548,0.00000,6.15548,3.57586,1.24055,3.57586,5.21923,3.06204,45.03151,0.9982011015,True,False
056435,HYDE PARK HEALTHCARE CENTER,CA,LOS ANGELES,90043,0.00000,0.00000,0.00000,1.02882,0.00000,1.02882,1.38326,2.26918,11.70317,0.9810226849,True,False
056436,MEDICAL CENTER CONVALESCENT HOSPITAL,CA,SAN BERNARDINO,92404,---,---,---,---,---,---,9.24774,5.82652,75.37132,1.0245885901,False,True
056437,CYPRESS RIDGE CARE CENTER,CA,MONTEREY,93940,4.79393,0.00000,4.79393,0.61045,3.03299,3.03299,1.07327,0.00000,22.25048,0.9828240192,True,False
056438,"FLOWER VILLA, INC",CA,LOS ANGELES,90035,---,---,---,3.18427,1.97007,3.18427,---,1.07589,21.30081,0.9825819007,True,False
056443,GEORGE L MEE MEMORIAL HOSPITAL D/P SNF,CA,KING CITY,93930,---,---,---,---,---,---,10.00000,10.00000,100.0,1.0277932045,False,True
056444,COMMUNITY EXTENDED CARE HOSPITAL OF MONTCLAIR,CA,MONTCLAIR,91763,0.00000,3.26087,3.26087,0.00000,0.00000,0.00000,7.47657,2.32572,32.65789,0.9872196776,True,False
056446,PARAMOUNT CONVALESCENT HOSP.,CA,PARAMOUNT,90723,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.08137,3.51381,31.48794,0.9865307479,True,False
056447,HAYWARD HILLS HEALTH CARE CENTER,CA,HAYWARD,94541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.18125,4.92575,30.26749,0.9858719865,True,False
056449,SAN FRANCISCO POST ACUTE,CA,SAN FRANCISCO,94112,3.79705,3.08028,3.79705,5.27612,5.49365,5.49365,4.08811,1.01953,35.99584,0.9895147954,True,False
056451,WINDSOR CARE CENTER OF CHEVIOT HILLS,CA,LOS ANGELES,90034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.40515,1.94230,20.86862,0.9824783148,True,False
056456,PALAZZO POST ACUTE,CA,LOS ANGELES,90029,---,---,---,2.98680,---,2.98680,8.98252,3.41693,51.28748,1.0056041654,False,True
056457,GREENRIDGE POST ACUTE,CA,EL SOBRANTE,94803,6.67766,2.26148,6.67766,6.81908,1.02381,6.81908,4.98997,4.17383,56.65133,1.0117759038,False,True
056458,GREENFIELD CARE CENTER OF SOUTH GATE,CA,SOUTH GATE,90280,2.70523,2.19882,2.70523,0.71086,4.35703,4.35703,3.73505,4.41933,38.04158,0.9911731159,True,False
056463,EMMANUEL POST ACUTE CARE - HAYWARD,CA,HAYWARD,94544,---,---,---,---,---,---,3.46102,3.67760,35.6931,0.9892858127,True,False
056466,SIERRA VIEW CARE CENTER,CA,BALDWIN PARK,91706,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000,1.80859,29.52147,0.9854981015,True,False
056471,GOLDEN HARBOR HEALTHCARE CENTER,CA,HAYWARD,94541,---,---,---,---,---,---,6.91480,2.41997,46.67386,1.0000931477,False,True
056475,VISTA POST ACUTE,CA,HAYWARD,94541,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.80304,4.07505,22.19522,0.982809366,True,False
056476,WINDSOR ROSEWOOD CARE CENTER,CA,PLEASANT HILL,94523,3.85963,4.71158,4.71158,1.03217,2.34907,2.34907,4.94250,0.87102,32.18542,0.9869345194,True,False
056477,EASTLAND SUBACUTE AND REHABILITATION CENTER,CA,EL MONTE,91732,6.20942,6.64687,6.64687,0.88155,0.00000,0.88155,5.75775,2.26844,38.88653,0.9919142865,True,False
056478,LIGHTHOUSE HEALTHCARE CENTER,CA,LOS ANGELES,90059,8.11472,3.31503,8.11472,0.94515,0.00000,0.94515,8.58982,5.08606,56.83937,1.0119781984,False,True
056479,ALAMEDA COUNTY MEDICAL CENTER D/P SNF,CA,SAN LEANDRO,94578,---,---,---,---,---,---,8.85847,10.00000,94.29236,1.0275482858,False,True
056483,"SHERWOOD OAKS POST ACUTE CARE, LLC",CA,FORT BRAGG,95437,7.35088,---,7.35088,5.96225,---,5.96225,---,1.94469,50.85939,1.0050907225,False,True
056485,ARLINGTON GARDENS CARE CENTER,CA,RIVERSIDE,92505,0.00000,0.00000,0.00000,0.00000,0.09606,0.09606,2.20267,0.00000,5.74682,0.980569146,True,False
056487,RIO HONDO SUBACUTE & NURSING CENTER,CA,MONTEBELLO,90640,1.78171,4.12752,4.12752,0.00000,0.00000,0.00000,4.12261,1.23227,23.70599,0.9832367119,True,False
056488,SUNNYSIDE NURSING CENTER,CA,TORRANCE,90502,2.11832,3.47711,3.47711,0.81462,4.74551,4.74551,2.14737,4.81706,37.96763,0.991109803,True,False
056489,HOLLYWOOD PREMIER HEALTHCARE CENTER,CA,LOS ANGELES,90029,1.16459,---,1.16459,0.00000,---,0.00000,10.00000,4.17018,38.33691,0.9914284684,True,False
056495,CASA COLOMA HEALTH CARE CENTER,CA,RANCHO CORDOVA,95670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.54105,6.71018,23.12807,0.9830665443,True,False
056496,CARLSBAD BY THE SEA,CA,CARLSBAD,92008,1.31347,0.00000,1.31347,2.44794,0.00000,2.44794,10.00000,6.82281,51.46054,1.0058113573,False,True
056499,PROVIDENCE LITTLE CO OF MARY TRANSITIONAL CARE CTR,CA,TORRANCE,90503,4.25881,5.99191,5.99191,10.00000,9.00000,10.00000,4.86323,10.00000,77.13785,1.0251241584,False,True
065001,LOWRY HILLS CARE AND REHABILITATION,CO,AURORA,80010,---,---,---,---,---,---,8.19488,2.05352,51.24198,1.0055496546,False,True
065015,MOUNTAIN VISTA HEALTH CENTER,CO,WHEAT RIDGE,80033,---,---,---,---,---,---,2.37963,4.29180,33.35715,0.9876593518,True,False
065034,AMBERWOOD POST ACUTE,CO,DENVER,80222,---,---,---,---,---,---,0.98592,0.00000,4.92959,0.9805249706,True,False
065052,BOULDER POST ACUTE,CO,BOULDER,80304,---,---,---,---,---,---,3.07356,4.89995,39.86755,0.9928152629,True,False
065077,ENGLEWOOD POST ACUTE AND REHABILITATION,CO,ENGLEWOOD,80113,2.86922,0.00000,2.86922,0.00000,0.00000,0.00000,6.24351,0.97349,25.21554,0.9837233049,True,False
065092,VILLA MANOR CARE CENTER,CO,LAKEWOOD,80226,7.92052,0.00000,7.92052,8.60301,7.68919,8.60301,5.72986,2.15891,61.03075,1.0161266372,False,True
065097,MAPLETON POST ACUTE,CO,LAKEWOOD,80226,---,---,---,---,---,---,4.65746,2.25632,34.5689,0.9884723023,True,False
065100,ROCK CANYON RESPIRATORY AND REHABILITATION CENTER,CO,PUEBLO,81004,2.48945,0.00000,2.48945,0.00000,0.00000,0.00000,4.08077,0.00000,16.42555,0.9816191839,True,False
065108,"VILLAS AT SUNNY ACRES, THE",CO,THORNTON,80233,2.26720,0.00000,2.26720,4.58665,1.39845,4.58665,6.23119,1.31784,36.0072,0.9895234646,True,False
065110,RED CLIFFS POST ACUTE,CO,GRAND JUNCTION,81506,---,---,---,---,---,---,2.84965,0.00000,14.24823,0.9813110078,True,False
065113,MEDALLION POST ACUTE REHABILITATION,CO,COLORADO SPRINGS,80909,0.00000,0.00000,0.00000,4.40591,0.00000,4.40591,0.00000,1.83709,15.6075,0.9814959535,True,False
065119,VALLEY MANOR CARE CENTER,CO,MONTROSE,81401,3.63522,---,3.63522,4.86445,---,4.86445,0.00000,3.75017,30.62459,0.9860585873,True,False
065120,CLEAR CREEK CARE CENTER,CO,WESTMINSTER,80030,---,---,---,2.73912,---,2.73912,4.11135,1.02529,26.25255,0.9840955157,True,False
065121,"PAVILION AT VILLA PUEBLO, THE",CO,PUEBLO,81001,6.99053,0.00000,6.99053,1.46058,0.00000,1.46058,4.66920,0.62082,34.35282,0.988322527,True,False
065129,NORTH SHORE HEALTH & REHAB FACILITY,CO,LOVELAND,80538,4.07540,0.97508,4.07540,6.55801,0.00000,6.55801,---,3.85760,48.30337,1.0020216584,False,True
065139,GOOD SAMARITAN SOCIETY -- LOVELAND VILLAGE,CO,LOVELAND,80537,4.44869,0.00000,4.44869,2.24042,0.00000,2.24042,6.38669,1.66507,36.8522,0.9901854248,True,False
065142,LEMAY AVENUE HEALTH AND REHABILITATION FACILITY,CO,FORT COLLINS,80525,2.77643,0.00000,2.77643,3.56582,0.00000,3.56582,4.39101,5.79890,41.33042,0.9942367031,True,False
065144,GUNNISON VALLEY HEALTH SENIOR CARE CENTER,CO,GUNNISON,81230,---,---,---,---,---,---,0.64101,6.63097,36.35988,0.9897957354,True,False
065146,HAMPDEN HILLS POST ACUTE,CO,AURORA,80014,8.54196,6.93056,8.54196,7.43827,0.78713,7.43827,8.17584,1.83993,64.98998,1.0193305946,False,True
065147,MOUNTAIN VIEW POST ACUTE,CO,COLORADO SPRINGS,80906,---,---,---,---,---,---,2.38935,1.21431,18.01834,0.9818877916,True,False
065150,DEVONSHIRE CARE CENTER,CO,STERLING,80751,---,---,---,---,---,---,0.00000,5.08852,25.4426,0.9838020573,True,False
065152,SUNDANCE SKILLED NURSING AND REHABILITATION,CO,COLORADO SPRINGS,80904,---,---,---,---,---,---,0.00000,2.31859,11.59295,0.9810117106,True,False
065153,VISTA GRANDE REHABILITATION AND HEALTHCARE CENTER,CO,CORTEZ,81321,8.03704,5.67597,8.03704,4.68706,0.00000,4.68706,5.09444,0.60412,46.05667,0.9993747799,True,False
065163,EBEN EZER LUTHERAN CARE CENTER,CO,BRUSH,80723,2.12263,---,2.12263,3.53235,0.00000,3.53235,5.05383,4.29166,37.50119,0.9907162562,True,False
065165,RIVERBEND HEALTH AND REHABILITATION CENTER,CO,LOVELAND,80537,0.68125,0.00000,0.68125,5.46356,5.26545,5.46356,0.73953,0.00000,17.21085,0.9817466627,True,False
065166,"POUDRE CANYON REHABILITATION AND NURSING, LLC",CO,FORT COLLINS,80524,---,---,---,---,---,---,0.00000,1.78420,8.92099,0.9807783254,True,False
065168,FALCON HEIGHTS REHABILITATION AND NURSING LLC,CO,COLORADO SPRINGS,80910,---,---,---,---,---,---,0.00000,1.27453,6.37266,0.9806054412,True,False
065169,PRESTIGE CARE CENTER OF PUEBLO,CO,PUEBLO,81001,---,---,---,5.53719,3.89128,5.53719,5.44383,0.82586,39.35629,0.9923403552,True,False
065170,SOUTH PLATTE REHABILITATION AND NURSING LLC,CO,BRUSH,80723,3.58128,0.00000,3.58128,2.44794,0.00000,2.44794,0.00000,0.64784,16.69263,0.9816614977,True,False
065171,WESTLAKE CARE COMMUNITY,CO,LAKEWOOD,80214,---,---,---,---,---,---,0.00000,3.23078,16.15392,0.9815772161,True,False
065172,FOUNTAIN VIEW REHABILITATION AND NURSING LLC,CO,COLORADO SPRINGS,80910,---,---,---,---,---,---,0.00000,0.00000,0.0,0.9803220281,True,False
065174,"STERLING REHABILITATION AND NURSING, LLC",CO,STERLING,80751,3.00947,0.00000,3.00947,7.05002,3.96293,7.05002,0.00000,1.63446,29.23488,0.9853600726,True,False
065175,"KIOWA HILLS REHABILITATION AND NURSING, LLC",CO,COLORADO SPRINGS,80905,---,---,---,---,---,---,0.00000,2.03984,10.19918,0.9808825018,True,False
065181,VALLEY VIEW VILLA,CO,FORT MORGAN,80701,8.30892,6.84232,8.30892,1.90907,0.00000,1.90907,3.61858,2.41235,40.62231,0.9935372771,True,False
065183,PROGRESSIVE CARE CENTER,CO,CANON CITY,81212,5.26001,0.00000,5.26001,3.08386,---,3.08386,2.65433,1.34142,30.84906,0.9861784585,True,False
065189,"PEAKS CARE CENTER, THE",CO,LONGMONT,80501,4.97303,6.08306,6.08306,4.25865,1.09871,4.25865,5.34866,2.97309,46.65865,1.0000753487,False,True
065191,"HEIGHTS POST ACUTE, THE",CO,DENVER,80236,---,---,---,---,---,---,0.55429,2.88078,17.17535,0.9817406973,True,False
065192,REHABILITATION AND NURSING CENTER OF THE ROCKIES,CO,FORT COLLINS,80524,2.32330,0.00000,2.32330,4.93139,0.00000,4.93139,3.34675,1.29981,29.75314,0.9856119373,True,False
065193,THORNTON CARE CENTER,CO,THORNTON,80229,---,---,---,---,---,---,0.82702,1.87124,13.49131,0.9812178574,True,False
065195,ELK RIDGE HEALTH AND REHABILITATION CENTER,CO,MONTROSE,81401,4.50048,---,4.50048,0.61714,---,0.61714,0.00000,1.94827,17.66474,0.9818246926,True,False
065196,MALLEY TRANSITIONAL CARE CENTER,CO,NORTHGLENN,80233,---,---,---,0.00000,2.42582,2.42582,6.05502,0.00000,28.26948,0.9849172171,True,False
065198,"GARDENS, THE",CO,COLORADO SPRINGS,80904,4.49832,---,4.49832,3.70305,---,3.70305,---,2.30358,35.01651,0.9887892991,True,False
065202,CEDARS HEALTHCARE CENTER,CO,LAKEWOOD,80214,---,---,---,---,---,---,8.37108,2.36933,53.70209,1.008460617,False,True
065203,CHERRELYN HEALTHCARE CENTER,CO,LITTLETON,80120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.75601,0.56589,18.30474,0.9819404283,True,False
065208,WELLSPRINGS CARE CENTER,CO,ENGLEWOOD,80113,---,---,---,---,---,---,0.00000,1.79523,8.97613,0.9807825591,True,False
065209,WESTERN HILLS HEALTH CARE CENTER,CO,LAKEWOOD,80214,---,---,---,---,---,---,6.27596,2.78112,45.2854,0.9984892752,True,False
065211,"FAIRACRES MANOR, INC.",CO,GREELEY,80631,5.82966,0.00000,5.82966,6.84251,0.00000,6.84251,---,3.87844,55.16866,1.0101400888,False,True
065212,WESTLAKE HEALTH AND REHABILITATION CENTER,CO,GREELEY,80634,---,---,---,2.09316,---,2.09316,0.00000,0.00000,6.97719,0.9806426668,True,False
065213,HEALTH CENTER AT FRANKLIN PARK,CO,DENVER,80218,---,---,---,---,---,---,7.85385,4.07635,59.651,1.0148422462,False,True
065217,CANON LODGE CARE CENTER,CO,CANON CITY,81212,---,---,---,1.66140,0.00000,1.66140,0.52373,0.77108,9.85403,0.9808530927,True,False
065219,BROADVIEW HEALTH AND REHABILITATION CENTER,CO,GREELEY,80634,---,---,---,2.71569,1.81323,2.71569,0.00000,0.00000,9.05231,0.9807884452,True,False
065220,COLUMBINE MANOR CARE CENTER,CO,SALIDA,81201,---,---,---,4.84102,0.00000,4.84102,1.80425,2.78111,31.42129,0.9864932183,True,False
065221,CREEKSIDE VILLAGE REHABILITATION AND NURSING LLC,CO,FORT COLLINS,80525,---,---,---,---,---,---,0.00000,2.59866,12.99332,0.9811601211,True,False
065222,BOULDER CANYON HEALTH AND REHABILITATION,CO,BOULDER,80303,1.54220,0.00000,1.54220,2.44124,1.23913,2.44124,7.60184,3.04169,36.56741,0.9899586345,True,False
065223,BERKLEY MANOR CARE CENTER,CO,DENVER,80224,---,---,---,---,---,---,10.00000,3.59917,67.99584,1.0212875997,False,True
065225,"COLONIAL REHABILITATION AND NURSING, LLC",CO,COLORADO SPRINGS,80907,---,---,---,---,---,---,0.00000,2.36223,11.81117,0.9810335521,True,False
065226,MCINTOSH CARE AND REHABILITATION CENTER,CO,LONGMONT,80501,---,---,---,---,---,---,0.00000,0.00000,0.0,0.9803220281,True,False
065227,GOOD SAMARITAN SOCIETY -- FORT COLLINS VILLAGE,CO,FORT COLLINS,80525,0.00000,---,0.00000,2.66549,---,2.66549,6.04940,2.92298,29.09469,0.985293663,True,False
065228,CANYON VIEW CARE CENTER,CO,PALISADE,81526,---,---,---,---,---,---,3.87867,2.67938,32.79027,0.987301288,True,False
065229,LAKESHORE POST ACUTE AND REHABILITATION CENTER,CO,PUEBLO,81004,---,---,---,---,---,---,2.88212,0.00000,14.41061,0.9813318765,True,False
065230,SOUTH VALLEY POST ACUTE REHABILITATION,CO,DENVER,80222,3.60717,0.00000,3.60717,6.30030,0.00000,6.30030,6.76066,1.55076,45.5472,0.9987882033,True,False
065231,UNIVERSITY PARK CARE CENTER,CO,PUEBLO,81001,4.03656,0.00000,4.03656,0.00000,0.00000,0.00000,2.90977,2.01455,22.4022,0.982864622,True,False
065232,ATLAS POST ACUTE,CO,PUEBLO,81004,---,---,---,---,---,---,0.00000,0.94439,4.72197,0.9805142992,True,False
065233,HALLMARK NURSING CENTER,CO,DENVER,80236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.20846,2.18583,18.48572,0.9819744102,True,False
065234,EVERGREEN NURSING HOME,CO,ALAMOSA,81101,7.28830,---,7.28830,5.26943,---,5.26943,6.00633,3.52337,55.21859,1.0101962665,False,True
065235,PIONEER HEALTH CARE CENTER,CO,ROCKY FORD,81067,---,---,---,---,---,---,3.54102,4.05238,37.967,0.9911092628,True,False
065237,HERITAGE PARK CARE CENTER,CO,CARBONDALE,81623,6.63018,0.00000,6.63018,0.87486,0.00000,0.87486,5.01492,2.77760,38.24393,0.9913476435,True,False
065238,SKYLAKE POST ACUTE,CO,THORNTON,80241,---,---,---,---,---,---,4.30244,0.75713,25.29785,0.9837516767,True,False
065239,SAN LUIS CARE CENTER,CO,ALAMOSA,81101,---,---,---,3.15415,0.00000,3.15415,6.73056,4.44322,47.75977,1.0013741055,False,True
065240,BRIGHTON CARE CENTER,CO,BRIGHTON,80601,6.50719,6.44089,6.50719,7.01990,0.00000,7.01990,4.40398,0.00000,44.82767,0.9979710153,True,False
065241,HILLTOP PARK POST ACUTE,CO,DENVER,80224,4.91477,---,4.91477,5.32968,---,5.32968,3.73309,0.00000,34.94384,0.988737216,True,False
065242,BROOKSHIRE POST ACUTE,CO,DENVER,80222,---,---,---,---,---,---,1.38938,0.00000,6.94691,0.9806407493,True,False
065243,DURANGO HEALTH AND REHABILITATION,CO,DURANGO,81301,10.00000,9.00000,10.00000,6.54128,2.75191,6.54128,3.54102,0.00000,50.20576,1.004305108,False,True
065244,GLENWOOD SPRINGS HEALTHCARE,CO,GLENWOOD SPRINGS,81601,---,---,---,0.96523,0.00000,0.96523,---,0.00000,4.82614,0.9805196264,True,False
065245,COLUMBINE WEST HEALTH & REHAB FACILITY,CO,FORT COLLINS,80526,7.15020,5.09109,7.15020,5.95221,0.00000,5.95221,3.56525,6.42972,57.74345,1.0129329546,False,True
065247,SPRINGS VILLAGE CARE CENTER,CO,COLORADO SPRINGS,80907,---,---,---,---,---,---,0.76481,1.49913,11.31971,0.9809849993,True,False
065248,OAKWOOD CARE AND REHABILITATION,CO,LAKEWOOD,80226,---,---,---,---,---,---,3.50646,1.03439,22.70424,0.9829470837,True,False
065249,WILLOW TREE CARE CENTER,CO,DELTA,81416,5.02697,---,5.02697,0.00000,0.00000,0.00000,5.57106,2.22989,32.06982,0.9868661944,True,False
065250,SKYLINE RIDGE NURSING AND REHABILITATION CENTER,CO,CANON CITY,81212,4.95145,3.88914,4.95145,5.55727,1.25070,5.55727,4.81478,2.02762,43.37781,0.996370794,True,False
065251,PAONIA CARE AND REHABILITATION CENTER,CO,PAONIA,81428,---,---,---,---,---,---,2.53126,2.18688,23.59072,0.9832020866,True,False
065253,LA VILLA GRANDE CARE CENTER,CO,GRAND JUNCTION,81501,---,---,---,5.53384,---,5.53384,7.95416,3.81620,57.68069,1.0128676595,False,True
065254,SUNNY VISTA LIVING CENTER,CO,COLORADO SPRINGS,80909,3.54244,4.08734,4.08734,3.36835,0.00000,3.36835,---,5.39333,42.83007,0.9957844636,True,False
065255,BRIARWOOD HEALTH CARE CENTER,CO,DENVER,80206,4.39475,---,4.39475,0.00000,0.00000,0.00000,4.11135,5.16559,34.17922,0.9882037128,True,False
065256,HIGHLINE POST ACUTE,CO,DENVER,80222,---,---,---,---,---,---,1.63674,0.00000,8.18372,0.9807238383,True,False
065257,STORYBROOK CARE & REHABILITATION,CO,FORT COLLINS,80524,---,---,---,---,---,---,4.95929,3.39415,41.76721,0.9946784229,True,False
065258,HORIZONS CARE CENTER,CO,ECKERT,81418,7.56881,---,7.56881,4.72053,---,4.72053,1.31668,3.84126,43.61818,0.9966313998,True,False
065259,ORCHARD PARK HEALTH CARE CENTER,CO,LITTLETON,80121,7.47171,2.15625,7.47171,0.00000,0.00000,0.00000,5.09444,4.66500,43.07788,0.9960484118,True,False
065264,WALBRIDGE MEMORIAL CONVALESCENT WING,CO,MEEKER,81641,---,---,---,---,---,---,0.00000,8.02302,40.11509,0.993049341,True,False
065265,BERTHOUD CARE AND REHABILITATION,CO,BERTHOUD,80513,4.48753,0.00000,4.48753,7.88676,5.58766,7.88676,8.19394,1.13033,54.24641,1.0090901447,False,True
065266,GARDEN TERRACE ALZHEIMER'S CENTER OF EXCELLENCE,CO,AURORA,80012,---,---,---,0.00000,0.00000,0.00000,9.09507,3.60743,42.34165,0.9952708495,True,False
065267,WINDING TRAILS POST ACUTE,CO,BOULDER,80301,5.57936,3.62734,5.57936,4.97824,2.41929,4.97824,3.88971,1.23347,39.20196,0.9921992814,True,False
065269,LIFE CARE CENTER OF PUEBLO,CO,PUEBLO,81005,8.92819,8.11763,8.92819,4.08460,0.00000,4.08460,7.24535,2.32688,56.46258,1.0115716165,False,True
065272,SIERRA POST ACUTE,CO,LAKEWOOD,80214,---,---,---,---,---,---,0.00000,4.23512,21.17559,0.9825514746,True,False
065273,LAKESIDE POST ACUTE,CO,WHEAT RIDGE,80033,---,---,---,---,---,---,1.67678,2.49349,20.85133,0.982474254,True,False
065274,WESTWOOD POST ACUTE,CO,DENVER,80219,---,---,---,---,---,---,0.00000,2.78245,13.91226,0.9812688367,True,False
065276,LIFE CARE CENTER OF EVERGREEN,CO,EVERGREEN,80439,2.86274,0.00000,2.86274,4.16828,0.00000,4.16828,7.61432,1.97389,41.54807,0.9944558443,True,False
065278,PELICAN POINTE HEALTH AND REHABILITATION CENTER,CO,WINDSOR,80550,---,---,---,---,---,---,0.00000,0.00000,0.0,0.9803220281,True,False
065282,LIFE CARE CENTER OF LONGMONT,CO,LONGMONT,80501,2.33409,0.00000,2.33409,1.95928,0.00000,1.95928,3.25990,1.60624,22.89878,0.9830013651,True,False
065283,RIDGEVIEW POST ACUTE,CO,COMMERCE CITY,80022,---,---,---,---,---,---,7.53627,0.76837,41.52319,0.9944307025,True,False
065284,GRACE MANOR CARE CENTER,CO,BURLINGTON,80807,---,---,---,3.56917,0.21765,3.56917,6.77216,0.80784,37.16388,0.9904379253,True,False
065285,SILVER HEIGHTS SKILLED NURSING AND REHABILITATION,CO,CASTLE ROCK,80108,---,---,---,---,---,---,4.82876,3.23485,40.31806,0.9932432669,True,False
065286,EAGLE RIDGE POST ACUTE,CO,GRAND JUNCTION,81501,2.94258,---,2.94258,1.53087,---,1.53087,2.78235,0.00000,18.13949,0.9819098873,True,False
065290,CRESTMOOR CARE CENTER,CO,DENVER,80224,---,---,---,---,---,---,10.00000,0.00000,50.0,1.0040576163,False,True
065292,"REHABILITATION CENTER AT SANDALWOOD, THE",CO,WHEAT RIDGE,80033,2.49808,0.00000,2.49808,0.00000,0.00000,0.00000,---,2.81348,17.70521,0.9818318114,True,False
065296,CAMBRIDGE CARE CENTER,CO,LAKEWOOD,80214,---,---,---,---,---,---,3.92932,2.47363,32.01475,0.9868338393,True,False
065297,ALLISON CARE CENTER,CO,LAKEWOOD,80214,---,---,---,---,---,---,9.46354,1.42962,54.46584,1.0093419551,False,True
065298,HARMONY POINTE CARE CENTER,CO,LAKEWOOD,80214,---,---,---,---,---,---,5.79347,2.00566,38.99564,0.9920123616,True,False
065299,PARKVIEW CARE CENTER,CO,DENVER,80219,---,---,---,---,---,---,9.08895,1.90695,54.97949,1.0099265782,False,True
065302,REGENT PARK NURSING AND REHABILITATION,CO,HOLYOKE,80734,4.15524,---,4.15524,3.26794,0.00000,3.26794,6.51843,0.00000,34.85403,0.9886731839,True,False
065303,BETH ISRAEL AT SHALOM PARK,CO,AURORA,80015,---,---,---,---,---,---,10.00000,4.83487,74.17436,1.0241768685,False,True
